geoid,name,error,estimate
15000US060372183002,"Block Group 2, Los Angeles, CA",32470.0,35121.0
15000US060372183003,"Block Group 3, Los Angeles, CA",22530.0,77331.0
15000US060372183004,"Block Group 4, Los Angeles, CA",21845.0,61667.0
15000US060372183005,"Block Group 5, Los Angeles, CA",16994.0,58946.0
15000US060372184001,"Block Group 1, Los Angeles, CA",24572.0,62264.0
15000US060372184002,"Block Group 2, Los Angeles, CA",7336.0,63924.0
15000US060372184003,"Block Group 3, Los Angeles, CA",29732.0,70370.0
15000US060372184004,"Block Group 4, Los Angeles, CA",57822.0,80781.0
15000US060372185001,"Block Group 1, Los Angeles, CA",24532.0,33125.0
15000US060372185002,"Block Group 2, Los Angeles, CA",6026.0,47794.0
15000US060372186001,"Block Group 1, Los Angeles, CA",33076.0,59844.0
15000US060372186002,"Block Group 2, Los Angeles, CA",19772.0,48200.0
15000US060372186003,"Block Group 3, Los Angeles, CA",24664.0,62083.0
15000US060372187011,"Block Group 1, Los Angeles, CA",5458.0,44541.0
15000US060372187012,"Block Group 2, Los Angeles, CA",7144.0,58692.0
15000US060372187021,"Block Group 1, Los Angeles, CA",26009.0,53750.0
15000US060372187022,"Block Group 2, Los Angeles, CA",8040.0,38052.0
15000US060372188001,"Block Group 1, Los Angeles, CA",11671.0,45536.0
15000US060372188002,"Block Group 2, Los Angeles, CA",17214.0,46563.0
15000US060372189001,"Block Group 1, Los Angeles, CA",27611.0,49858.0
15000US060372189002,"Block Group 2, Los Angeles, CA",22471.0,43214.0
15000US060372189003,"Block Group 3, Los Angeles, CA",10435.0,35669.0
15000US060372190101,"Block Group 1, Los Angeles, CA",27460.0,40227.0
15000US060372190102,"Block Group 2, Los Angeles, CA",24562.0,56641.0
15000US060372190201,"Block Group 1, Los Angeles, CA",7807.0,57778.0
15000US060372190202,"Block Group 2, Los Angeles, CA",10988.0,57904.0
15000US060372190203,"Block Group 3, Los Angeles, CA",16785.0,65188.0
15000US060372193001,"Block Group 1, Los Angeles, CA",30221.0,50846.0
15000US060372193002,"Block Group 2, Los Angeles, CA",7505.0,30106.0
15000US060372193003,"Block Group 3, Los Angeles, CA",30703.0,62668.0
15000US060372195001,"Block Group 1, Los Angeles, CA",18807.0,83472.0
15000US060372195002,"Block Group 2, Los Angeles, CA",21631.0,75476.0
15000US060372197001,"Block Group 1, Los Angeles, CA",26661.0,53352.0
15000US060372197002,"Block Group 2, Los Angeles, CA",18668.0,41250.0
15000US060372197003,"Block Group 3, Los Angeles, CA",24721.0,52308.0
15000US060372198001,"Block Group 1, Los Angeles, CA",13990.0,37961.0
15000US060372198002,"Block Group 2, Los Angeles, CA",20416.0,36786.0
15000US060372198003,"Block Group 3, Los Angeles, CA",8960.0,53472.0
15000US060372199011,"Block Group 1, Los Angeles, CA",,
15000US060372199012,"Block Group 2, Los Angeles, CA",15878.0,38045.0
15000US060372199013,"Block Group 3, Los Angeles, CA",25855.0,56382.0
15000US060372199021,"Block Group 1, Los Angeles, CA",11972.0,39297.0
15000US060372199022,"Block Group 2, Los Angeles, CA",19241.0,63750.0
15000US060372199023,"Block Group 3, Los Angeles, CA",50636.0,85489.0
15000US060372200001,"Block Group 1, Los Angeles, CA",38187.0,70805.0
15000US060372200002,"Block Group 2, Los Angeles, CA",19480.0,46853.0
15000US060372200003,"Block Group 3, Los Angeles, CA",29533.0,59167.0
15000US060372200004,"Block Group 4, Los Angeles, CA",,
15000US060372200005,"Block Group 5, Los Angeles, CA",16929.0,32889.0
15000US060372201001,"Block Group 1, Los Angeles, CA",42517.0,46765.0
15000US060372201002,"Block Group 2, Los Angeles, CA",,
15000US060372201003,"Block Group 3, Los Angeles, CA",9779.0,34321.0
15000US060372211101,"Block Group 1, Los Angeles, CA",18502.0,38375.0
15000US060372211102,"Block Group 2, Los Angeles, CA",6613.0,32467.0
15000US060372211201,"Block Group 1, Los Angeles, CA",13593.0,40987.0
15000US060372211202,"Block Group 2, Los Angeles, CA",6543.0,37353.0
15000US060372212101,"Block Group 1, Los Angeles, CA",10455.0,29536.0
15000US060372212102,"Block Group 2, Los Angeles, CA",6791.0,52236.0
15000US060372212201,"Block Group 1, Los Angeles, CA",4111.0,34196.0
15000US060372212202,"Block Group 2, Los Angeles, CA",9736.0,51250.0
15000US060372213021,"Block Group 1, Los Angeles, CA",12165.0,49485.0
15000US060372213022,"Block Group 2, Los Angeles, CA",12793.0,27596.0
15000US060372213031,"Block Group 1, Los Angeles, CA",6602.0,44261.0
15000US060372213032,"Block Group 2, Los Angeles, CA",9395.0,29957.0
15000US060372213041,"Block Group 1, Los Angeles, CA",17499.0,45507.0
15000US060372213042,"Block Group 2, Los Angeles, CA",24499.0,32237.0
15000US060372214011,"Block Group 1, Los Angeles, CA",14953.0,37500.0
15000US060372214012,"Block Group 2, Los Angeles, CA",1444.0,20842.0
15000US060372214021,"Block Group 1, Los Angeles, CA",10188.0,27583.0
15000US060372214022,"Block Group 2, Los Angeles, CA",11103.0,51328.0
15000US060372215001,"Block Group 1, Los Angeles, CA",3454.0,26760.0
15000US060372215002,"Block Group 2, Los Angeles, CA",14706.0,44000.0
15000US060372216011,"Block Group 1, Los Angeles, CA",11373.0,38750.0
15000US060372216012,"Block Group 2, Los Angeles, CA",27969.0,60781.0
15000US060372216021,"Block Group 1, Los Angeles, CA",13784.0,35337.0
15000US060372216022,"Block Group 2, Los Angeles, CA",8853.0,26739.0
15000US060372216023,"Block Group 3, Los Angeles, CA",10132.0,56136.0
15000US060372217101,"Block Group 1, Los Angeles, CA",18890.0,51016.0
15000US060372217102,"Block Group 2, Los Angeles, CA",13372.0,29792.0
15000US060372218101,"Block Group 1, Los Angeles, CA",6056.0,31667.0
15000US060372218102,"Block Group 2, Los Angeles, CA",10197.0,14737.0
15000US060372218201,"Block Group 1, Los Angeles, CA",,
15000US060372218202,"Block Group 2, Los Angeles, CA",4442.0,11045.0
15000US060372219001,"Block Group 1, Los Angeles, CA",1390.0,11104.0
15000US060372219002,"Block Group 2, Los Angeles, CA",7242.0,46364.0
15000US060372220011,"Block Group 1, Los Angeles, CA",19890.0,62578.0
15000US060372220012,"Block Group 2, Los Angeles, CA",29287.0,79239.0
15000US060372220021,"Block Group 1, Los Angeles, CA",2977.0,29978.0
15000US060372220022,"Block Group 2, Los Angeles, CA",60187.0,85052.0
15000US060372220023,"Block Group 3, Los Angeles, CA",40769.0,54500.0
15000US060372220024,"Block Group 4, Los Angeles, CA",10337.0,71553.0
15000US060372221001,"Block Group 1, Los Angeles, CA",7286.0,31042.0
15000US060372221002,"Block Group 2, Los Angeles, CA",18807.0,70667.0
15000US060372221003,"Block Group 3, Los Angeles, CA",58420.0,139231.0
15000US060372222001,"Block Group 1, Los Angeles, CA",13566.0,37066.0
15000US060372222002,"Block Group 2, Los Angeles, CA",18788.0,49410.0
15000US060372225001,"Block Group 1, Los Angeles, CA",33401.0,53375.0
15000US060372225002,"Block Group 2, Los Angeles, CA",19248.0,61667.0
15000US060372225003,"Block Group 3, Los Angeles, CA",9459.0,53869.0
15000US060372226001,"Block Group 1, Los Angeles, CA",5069.0,23032.0
15000US060372226002,"Block Group 2, Los Angeles, CA",5103.0,26829.0
15000US060372226003,"Block Group 3, Los Angeles, CA",10955.0,37315.0
15000US060372227001,"Block Group 1, Los Angeles, CA",7616.0,9632.0
15000US060372240101,"Block Group 1, Los Angeles, CA",2862.0,25638.0
15000US060372240102,"Block Group 2, Los Angeles, CA",9424.0,35026.0
15000US060372240201,"Block Group 1, Los Angeles, CA",6805.0,27423.0
15000US060372240202,"Block Group 2, Los Angeles, CA",6370.0,27148.0
15000US060372242001,"Block Group 1, Los Angeles, CA",10427.0,35400.0
15000US060372242002,"Block Group 2, Los Angeles, CA",9932.0,26906.0
15000US060372243101,"Block Group 1, Los Angeles, CA",12409.0,35417.0
15000US060372243102,"Block Group 2, Los Angeles, CA",11137.0,37500.0
15000US060372243201,"Block Group 1, Los Angeles, CA",7503.0,27446.0
15000US060372243202,"Block Group 2, Los Angeles, CA",22522.0,29250.0
15000US060372244101,"Block Group 1, Los Angeles, CA",2582.0,13705.0
15000US060372244102,"Block Group 2, Los Angeles, CA",8768.0,33777.0
15000US060372244201,"Block Group 1, Los Angeles, CA",9353.0,32557.0
15000US060372244202,"Block Group 2, Los Angeles, CA",4782.0,16875.0
15000US060372246001,"Block Group 1, Los Angeles, CA",7717.0,48917.0
15000US060372246002,"Block Group 2, Los Angeles, CA",9770.0,40313.0
15000US060372247001,"Block Group 1, Los Angeles, CA",2454.0,9844.0
15000US060372247002,"Block Group 2, Los Angeles, CA",10276.0,28750.0
15000US060372247003,"Block Group 3, Los Angeles, CA",9135.0,9432.0
15000US060372260011,"Block Group 1, Los Angeles, CA",10652.0,43967.0
15000US060372260012,"Block Group 2, Los Angeles, CA",8681.0,23654.0
15000US060372260021,"Block Group 1, Los Angeles, CA",17644.0,62000.0
15000US060372260022,"Block Group 2, Los Angeles, CA",2311.0,12462.0
15000US060372264101,"Block Group 1, Los Angeles, CA",4912.0,36524.0
15000US060372264102,"Block Group 2, Los Angeles, CA",10292.0,48864.0
15000US060372264201,"Block Group 1, Los Angeles, CA",19533.0,49750.0
15000US060372264202,"Block Group 2, Los Angeles, CA",15693.0,52279.0
15000US060372264203,"Block Group 3, Los Angeles, CA",9813.0,28583.0
15000US060372267001,"Block Group 1, Los Angeles, CA",14165.0,31063.0
15000US060372267002,"Block Group 2, Los Angeles, CA",23970.0,45686.0
15000US060372267003,"Block Group 3, Los Angeles, CA",38499.0,47500.0
15000US060372267004,"Block Group 4, Los Angeles, CA",19911.0,26739.0
15000US060372270101,"Block Group 1, Los Angeles, CA",12525.0,41745.0
15000US060372270102,"Block Group 2, Los Angeles, CA",19385.0,62902.0
15000US060372270201,"Block Group 1, Los Angeles, CA",10069.0,49097.0
15000US060372270202,"Block Group 2, Los Angeles, CA",28571.0,39028.0
15000US060372281001,"Block Group 1, Los Angeles, CA",24151.0,55865.0
15000US060372281002,"Block Group 2, Los Angeles, CA",29997.0,51500.0
15000US060372281003,"Block Group 3, Los Angeles, CA",15205.0,37697.0
15000US060372282101,"Block Group 1, Los Angeles, CA",9896.0,34621.0
15000US060372282102,"Block Group 2, Los Angeles, CA",8866.0,36653.0
15000US060372282201,"Block Group 1, Los Angeles, CA",25938.0,42634.0
15000US060372282202,"Block Group 2, Los Angeles, CA",26321.0,44620.0
15000US060372282203,"Block Group 3, Los Angeles, CA",11452.0,43000.0
15000US060372283101,"Block Group 1, Los Angeles, CA",20458.0,52880.0
15000US060372283102,"Block Group 2, Los Angeles, CA",8751.0,41648.0
15000US060372283103,"Block Group 3, Los Angeles, CA",12547.0,44079.0
15000US060372283104,"Block Group 4, Los Angeles, CA",13778.0,43611.0
15000US060372283201,"Block Group 1, Los Angeles, CA",12758.0,50500.0
15000US060372283202,"Block Group 2, Los Angeles, CA",20764.0,50139.0
15000US060372283203,"Block Group 3, Los Angeles, CA",9229.0,26250.0
15000US060372284101,"Block Group 1, Los Angeles, CA",20996.0,32344.0
15000US060372284102,"Block Group 2, Los Angeles, CA",16958.0,43542.0
15000US060372284103,"Block Group 3, Los Angeles, CA",20539.0,40804.0
15000US060372284201,"Block Group 1, Los Angeles, CA",12406.0,37500.0
15000US060372284202,"Block Group 2, Los Angeles, CA",3445.0,38211.0
15000US060372285001,"Block Group 1, Los Angeles, CA",5976.0,31269.0
15000US060372285002,"Block Group 2, Los Angeles, CA",15876.0,37530.0
15000US060372285003,"Block Group 3, Los Angeles, CA",17632.0,37566.0
15000US060372286001,"Block Group 1, Los Angeles, CA",22005.0,50417.0
15000US060372286002,"Block Group 2, Los Angeles, CA",12420.0,47857.0
15000US060372287101,"Block Group 1, Los Angeles, CA",5686.0,32083.0
15000US060372287102,"Block Group 2, Los Angeles, CA",2370.0,31807.0
15000US060372287201,"Block Group 1, Los Angeles, CA",12183.0,48024.0
15000US060372287202,"Block Group 2, Los Angeles, CA",19469.0,47000.0
15000US060372287203,"Block Group 3, Los Angeles, CA",4457.0,33988.0
15000US060372288001,"Block Group 1, Los Angeles, CA",15348.0,17529.0
15000US060372288002,"Block Group 2, Los Angeles, CA",,
15000US060372288003,"Block Group 3, Los Angeles, CA",20846.0,53871.0
15000US060372288004,"Block Group 4, Los Angeles, CA",6397.0,44524.0
15000US060372289001,"Block Group 1, Los Angeles, CA",7613.0,30688.0
15000US060372289002,"Block Group 2, Los Angeles, CA",7404.0,15625.0
15000US060372291001,"Block Group 1, Los Angeles, CA",13743.0,46458.0
15000US060372291002,"Block Group 2, Los Angeles, CA",8230.0,46875.0
15000US060372292001,"Block Group 1, Los Angeles, CA",,
15000US060372292002,"Block Group 2, Los Angeles, CA",19768.0,52344.0
15000US060372293001,"Block Group 1, Los Angeles, CA",13203.0,40859.0
15000US060372293002,"Block Group 2, Los Angeles, CA",8191.0,33452.0
15000US060372293003,"Block Group 3, Los Angeles, CA",11673.0,39013.0
15000US060372294101,"Block Group 1, Los Angeles, CA",13873.0,33902.0
15000US060372294102,"Block Group 2, Los Angeles, CA",14744.0,35294.0
15000US060372294201,"Block Group 1, Los Angeles, CA",11728.0,53452.0
15000US060372294202,"Block Group 2, Los Angeles, CA",6949.0,38403.0
15000US060372311001,"Block Group 1, Los Angeles, CA",13256.0,25882.0
15000US060372311002,"Block Group 2, Los Angeles, CA",9708.0,31217.0
15000US060372311003,"Block Group 3, Los Angeles, CA",9673.0,32358.0
15000US060372312101,"Block Group 1, Los Angeles, CA",10947.0,23105.0
15000US060372312102,"Block Group 2, Los Angeles, CA",4998.0,38097.0
15000US060372312201,"Block Group 1, Los Angeles, CA",5631.0,22426.0
15000US060372312202,"Block Group 2, Los Angeles, CA",4678.0,35129.0
15000US060372313001,"Block Group 1, Los Angeles, CA",15907.0,33900.0
15000US060372313002,"Block Group 2, Los Angeles, CA",19997.0,75833.0
15000US060372313003,"Block Group 3, Los Angeles, CA",23955.0,47340.0
15000US060372313004,"Block Group 4, Los Angeles, CA",49833.0,85188.0
15000US060372314001,"Block Group 1, Los Angeles, CA",15371.0,37188.0
15000US060372314002,"Block Group 2, Los Angeles, CA",29238.0,38292.0
15000US060372314003,"Block Group 3, Los Angeles, CA",12285.0,50694.0
15000US060372315001,"Block Group 1, Los Angeles, CA",41306.0,54107.0
15000US060372315002,"Block Group 2, Los Angeles, CA",17727.0,45030.0
15000US060372315003,"Block Group 3, Los Angeles, CA",38780.0,66538.0
15000US060372316001,"Block Group 1, Los Angeles, CA",10633.0,23086.0
15000US060372316002,"Block Group 2, Los Angeles, CA",19472.0,37188.0
15000US060372316003,"Block Group 3, Los Angeles, CA",4137.0,50278.0
15000US060372316004,"Block Group 4, Los Angeles, CA",15645.0,44309.0
15000US060372316005,"Block Group 5, Los Angeles, CA",3009.0,46426.0
15000US060372317101,"Block Group 1, Los Angeles, CA",3008.0,11932.0
15000US060372317102,"Block Group 2, Los Angeles, CA",15431.0,39375.0
15000US060372317103,"Block Group 3, Los Angeles, CA",11437.0,27269.0
15000US060372317201,"Block Group 1, Los Angeles, CA",7066.0,37806.0
15000US060372317202,"Block Group 2, Los Angeles, CA",,
15000US060372317203,"Block Group 3, Los Angeles, CA",9004.0,43438.0
15000US060372318001,"Block Group 1, Los Angeles, CA",12234.0,18274.0
15000US060372318002,"Block Group 2, Los Angeles, CA",9222.0,40089.0
15000US060372318003,"Block Group 3, Los Angeles, CA",6141.0,46000.0
15000US060372319001,"Block Group 1, Los Angeles, CA",7118.0,30789.0
15000US060372319002,"Block Group 2, Los Angeles, CA",11513.0,38375.0
15000US060372321101,"Block Group 1, Los Angeles, CA",5833.0,25430.0
15000US060372321102,"Block Group 2, Los Angeles, CA",5571.0,49129.0
15000US060372321201,"Block Group 1, Los Angeles, CA",7519.0,28906.0
15000US060372321202,"Block Group 2, Los Angeles, CA",7109.0,38167.0
15000US060372321203,"Block Group 3, Los Angeles, CA",8579.0,41607.0
15000US060372322001,"Block Group 1, Los Angeles, CA",31352.0,35536.0
15000US060372322002,"Block Group 2, Los Angeles, CA",10090.0,48286.0
15000US060372322003,"Block Group 3, Los Angeles, CA",16238.0,43667.0
15000US060372323001,"Block Group 1, Los Angeles, CA",9198.0,39635.0
15000US060372323002,"Block Group 2, Los Angeles, CA",14027.0,74394.0
15000US060372323003,"Block Group 3, Los Angeles, CA",43624.0,75913.0
15000US060372324001,"Block Group 1, Los Angeles, CA",,
15000US060372324002,"Block Group 2, Los Angeles, CA",13719.0,49950.0
15000US060372324003,"Block Group 3, Los Angeles, CA",9934.0,38950.0
15000US060372324004,"Block Group 4, Los Angeles, CA",23649.0,60313.0
15000US060372324005,"Block Group 5, Los Angeles, CA",45502.0,72621.0
15000US060372325001,"Block Group 1, Los Angeles, CA",21755.0,60363.0
15000US060372325002,"Block Group 2, Los Angeles, CA",12022.0,52137.0
15000US060372325003,"Block Group 3, Los Angeles, CA",27853.0,49554.0
15000US060372325004,"Block Group 4, Los Angeles, CA",,
15000US060372326001,"Block Group 1, Los Angeles, CA",32635.0,54034.0
15000US060372326002,"Block Group 2, Los Angeles, CA",20327.0,31534.0
15000US060372326003,"Block Group 3, Los Angeles, CA",20572.0,43893.0
15000US060372327001,"Block Group 1, Los Angeles, CA",18326.0,34211.0
15000US060372327002,"Block Group 2, Los Angeles, CA",5208.0,38728.0
15000US060372327003,"Block Group 3, Los Angeles, CA",25668.0,39095.0
15000US060372328001,"Block Group 1, Los Angeles, CA",15227.0,36818.0
15000US060372328002,"Block Group 2, Los Angeles, CA",13809.0,27284.0
15000US060372340001,"Block Group 1, Los Angeles, CA",12913.0,47321.0
15000US060372340002,"Block Group 2, Los Angeles, CA",79935.0,130417.0
15000US060372340003,"Block Group 3, Los Angeles, CA",42797.0,90605.0
15000US060372340004,"Block Group 4, Los Angeles, CA",34004.0,61842.0
15000US060372340005,"Block Group 5, Los Angeles, CA",14536.0,27727.0
15000US060372342001,"Block Group 1, Los Angeles, CA",20002.0,51250.0
15000US060372342002,"Block Group 2, Los Angeles, CA",37440.0,87333.0
15000US060372342003,"Block Group 3, Los Angeles, CA",53797.0,91458.0
15000US060372343001,"Block Group 1, Los Angeles, CA",15088.0,44721.0
15000US060372343002,"Block Group 2, Los Angeles, CA",10213.0,38555.0
15000US060372343003,"Block Group 3, Los Angeles, CA",42811.0,71691.0
15000US060372343004,"Block Group 4, Los Angeles, CA",17688.0,40813.0
15000US060372345011,"Block Group 1, Los Angeles, CA",13526.0,54643.0
15000US060372345012,"Block Group 2, Los Angeles, CA",10592.0,54612.0
15000US060372345021,"Block Group 1, Los Angeles, CA",,
15000US060372345022,"Block Group 2, Los Angeles, CA",16303.0,44872.0
15000US060372345023,"Block Group 3, Los Angeles, CA",18202.0,21190.0
15000US060372346001,"Block Group 1, Los Angeles, CA",9869.0,30000.0
15000US060372346002,"Block Group 2, Los Angeles, CA",32246.0,71111.0
15000US060372346003,"Block Group 3, Los Angeles, CA",13183.0,51603.0
15000US060372346004,"Block Group 4, Los Angeles, CA",47258.0,91000.0
15000US060372347001,"Block Group 1, Los Angeles, CA",32412.0,40212.0
15000US060372347002,"Block Group 2, Los Angeles, CA",,
15000US060372347003,"Block Group 3, Los Angeles, CA",17317.0,32324.0
15000US060372347004,"Block Group 4, Los Angeles, CA",23423.0,45292.0
15000US060372348001,"Block Group 1, Los Angeles, CA",27500.0,75458.0
15000US060372348002,"Block Group 2, Los Angeles, CA",20514.0,56154.0
15000US060372348003,"Block Group 3, Los Angeles, CA",16438.0,71007.0
15000US060372348004,"Block Group 4, Los Angeles, CA",7543.0,54915.0
15000US060372349011,"Block Group 1, Los Angeles, CA",,
15000US060372349012,"Block Group 2, Los Angeles, CA",8750.0,22458.0
15000US060372349021,"Block Group 1, Los Angeles, CA",9764.0,23580.0
15000US060372349022,"Block Group 2, Los Angeles, CA",16129.0,32930.0
15000US060372349023,"Block Group 3, Los Angeles, CA",11348.0,20132.0
15000US060372351001,"Block Group 1, Los Angeles, CA",47049.0,73214.0
15000US060372351002,"Block Group 2, Los Angeles, CA",37264.0,58472.0
15000US060372351003,"Block Group 3, Los Angeles, CA",13772.0,98618.0
15000US060372351004,"Block Group 4, Los Angeles, CA",46756.0,131484.0
15000US060372352011,"Block Group 1, Los Angeles, CA",20854.0,32500.0
15000US060372352012,"Block Group 2, Los Angeles, CA",18452.0,69141.0
15000US060372352013,"Block Group 3, Los Angeles, CA",24690.0,39605.0
15000US060372352021,"Block Group 1, Los Angeles, CA",11459.0,26513.0
15000US060372352022,"Block Group 2, Los Angeles, CA",16493.0,31711.0
15000US060372352023,"Block Group 3, Los Angeles, CA",7810.0,58950.0
15000US060372360001,"Block Group 1, Los Angeles, CA",37760.0,69756.0
15000US060372360002,"Block Group 2, Los Angeles, CA",41861.0,165069.0
15000US060372360003,"Block Group 3, Los Angeles, CA",46693.0,49375.0
15000US060372360004,"Block Group 4, Los Angeles, CA",11627.0,93672.0
15000US060372361001,"Block Group 1, Los Angeles, CA",,
15000US060372361002,"Block Group 2, Los Angeles, CA",61207.0,76447.0
15000US060372361003,"Block Group 3, Los Angeles, CA",12690.0,35534.0
15000US060372361004,"Block Group 4, Los Angeles, CA",3083.0,20849.0
15000US060372361005,"Block Group 5, Los Angeles, CA",81202.0,120250.0
15000US060372362021,"Block Group 1, Los Angeles, CA",14016.0,31275.0
15000US060372362022,"Block Group 2, Los Angeles, CA",4362.0,23111.0
15000US060372362023,"Block Group 3, Los Angeles, CA",10463.0,51661.0
15000US060372362031,"Block Group 1, Los Angeles, CA",8234.0,34583.0
15000US060372362032,"Block Group 2, Los Angeles, CA",8045.0,21500.0
15000US060372362041,"Block Group 1, Los Angeles, CA",5229.0,23893.0
15000US060372362042,"Block Group 2, Los Angeles, CA",13835.0,22734.0
15000US060372364001,"Block Group 1, Los Angeles, CA",42390.0,102939.0
15000US060372364002,"Block Group 2, Los Angeles, CA",11190.0,58145.0
15000US060372364003,"Block Group 3, Los Angeles, CA",23259.0,64792.0
15000US060372371011,"Block Group 1, Los Angeles, CA",9426.0,29148.0
15000US060372371012,"Block Group 2, Los Angeles, CA",34180.0,40000.0
15000US060372371013,"Block Group 3, Los Angeles, CA",19394.0,36250.0
15000US060372371014,"Block Group 4, Los Angeles, CA",8686.0,34525.0
15000US060372371015,"Block Group 5, Los Angeles, CA",,
15000US060372371021,"Block Group 1, Los Angeles, CA",6340.0,38897.0
15000US060372371022,"Block Group 2, Los Angeles, CA",14823.0,31875.0
15000US060372372011,"Block Group 1, Los Angeles, CA",21529.0,52500.0
15000US060372372012,"Block Group 2, Los Angeles, CA",17602.0,47063.0
15000US060372372013,"Block Group 3, Los Angeles, CA",12233.0,36071.0
15000US060372372021,"Block Group 1, Los Angeles, CA",24180.0,38804.0
15000US060372372022,"Block Group 2, Los Angeles, CA",34027.0,59659.0
15000US060372372023,"Block Group 3, Los Angeles, CA",22934.0,38906.0
15000US060372372024,"Block Group 4, Los Angeles, CA",15029.0,29962.0
15000US060372373001,"Block Group 1, Los Angeles, CA",35705.0,80833.0
15000US060372373002,"Block Group 2, Los Angeles, CA",3835.0,54268.0
15000US060372373003,"Block Group 3, Los Angeles, CA",3649.0,31517.0
15000US060372373004,"Block Group 4, Los Angeles, CA",38679.0,47464.0
15000US060372373005,"Block Group 5, Los Angeles, CA",15532.0,29773.0
15000US060372374011,"Block Group 1, Los Angeles, CA",,
15000US060372374012,"Block Group 2, Los Angeles, CA",21081.0,40192.0
15000US060372374013,"Block Group 3, Los Angeles, CA",13507.0,40952.0
15000US060372374021,"Block Group 1, Los Angeles, CA",25583.0,39732.0
15000US060372374022,"Block Group 2, Los Angeles, CA",,
15000US060372374023,"Block Group 3, Los Angeles, CA",37061.0,47250.0
15000US060372375001,"Block Group 1, Los Angeles, CA",5394.0,33241.0
15000US060372375002,"Block Group 2, Los Angeles, CA",9032.0,28971.0
15000US060372376001,"Block Group 1, Los Angeles, CA",6531.0,30057.0
15000US060372376002,"Block Group 2, Los Angeles, CA",26665.0,48382.0
15000US060372376003,"Block Group 3, Los Angeles, CA",15752.0,47386.0
15000US060372376004,"Block Group 4, Los Angeles, CA",13907.0,25263.0
15000US060372377101,"Block Group 1, Los Angeles, CA",18440.0,28147.0
15000US060372377102,"Block Group 2, Los Angeles, CA",12270.0,45944.0
15000US060372377201,"Block Group 1, Los Angeles, CA",11465.0,36400.0
15000US060372377202,"Block Group 2, Los Angeles, CA",6534.0,33382.0
15000US060372378001,"Block Group 1, Los Angeles, CA",31991.0,65054.0
15000US060372378002,"Block Group 2, Los Angeles, CA",24280.0,63800.0
15000US060372378003,"Block Group 3, Los Angeles, CA",,
15000US060372378004,"Block Group 4, Los Angeles, CA",11067.0,50750.0
15000US060372379001,"Block Group 1, Los Angeles, CA",25823.0,51250.0
15000US060372379002,"Block Group 2, Los Angeles, CA",20024.0,58235.0
15000US060372379003,"Block Group 3, Los Angeles, CA",23426.0,68958.0
15000US060372379004,"Block Group 4, Los Angeles, CA",22583.0,45429.0
15000US060372380001,"Block Group 1, Los Angeles, CA",,
15000US060372380002,"Block Group 2, Los Angeles, CA",66188.0,78136.0
15000US060372380003,"Block Group 3, Los Angeles, CA",,
15000US060372380004,"Block Group 4, Los Angeles, CA",21505.0,42000.0
15000US060372380005,"Block Group 5, Los Angeles, CA",22501.0,61514.0
15000US060372380006,"Block Group 6, Los Angeles, CA",34258.0,73500.0
15000US060372381001,"Block Group 1, Los Angeles, CA",8980.0,31778.0
15000US060372381002,"Block Group 2, Los Angeles, CA",11183.0,25417.0
15000US060372381003,"Block Group 3, Los Angeles, CA",21500.0,70255.0
15000US060372381004,"Block Group 4, Los Angeles, CA",23283.0,65451.0
15000US060372382001,"Block Group 1, Los Angeles, CA",31393.0,53471.0
15000US060372382002,"Block Group 2, Los Angeles, CA",14462.0,29792.0
15000US060372382003,"Block Group 3, Los Angeles, CA",38968.0,70428.0
15000US060372382004,"Block Group 4, Los Angeles, CA",14209.0,50286.0
15000US060372383101,"Block Group 1, Los Angeles, CA",19176.0,33162.0
15000US060372383102,"Block Group 2, Los Angeles, CA",8878.0,25428.0
15000US060372383201,"Block Group 1, Los Angeles, CA",10906.0,22974.0
15000US060372383202,"Block Group 2, Los Angeles, CA",16162.0,47500.0
15000US060372383203,"Block Group 3, Los Angeles, CA",12970.0,32976.0
15000US060372384001,"Block Group 1, Los Angeles, CA",14157.0,67586.0
15000US060372384002,"Block Group 2, Los Angeles, CA",26718.0,42946.0
15000US060372384003,"Block Group 3, Los Angeles, CA",29032.0,54449.0
15000US060372384004,"Block Group 4, Los Angeles, CA",47123.0,101250.0
15000US060372392011,"Block Group 1, Los Angeles, CA",26146.0,41635.0
15000US060372392012,"Block Group 2, Los Angeles, CA",9587.0,30461.0
15000US060372392013,"Block Group 3, Los Angeles, CA",24359.0,42656.0
15000US060372392021,"Block Group 1, Los Angeles, CA",13193.0,40302.0
15000US060372392022,"Block Group 2, Los Angeles, CA",11703.0,34318.0
15000US060372392023,"Block Group 3, Los Angeles, CA",41421.0,76550.0
15000US060372393101,"Block Group 1, Los Angeles, CA",9963.0,35000.0
15000US060372393102,"Block Group 2, Los Angeles, CA",8451.0,40588.0
15000US060372393103,"Block Group 3, Los Angeles, CA",7319.0,36215.0
15000US060372393201,"Block Group 1, Los Angeles, CA",9003.0,50114.0
15000US060372393202,"Block Group 2, Los Angeles, CA",6149.0,41607.0
15000US060372393301,"Block Group 1, Los Angeles, CA",9785.0,26389.0
15000US060372393302,"Block Group 2, Los Angeles, CA",7674.0,36477.0
15000US060372395011,"Block Group 1, Los Angeles, CA",16719.0,36000.0
15000US060372395012,"Block Group 2, Los Angeles, CA",21771.0,41000.0
15000US060372395013,"Block Group 3, Los Angeles, CA",13133.0,46719.0
